trait	rank	gene_index	gene_id	gene_name	chromosome	start	end	n_snps	attention_mean	attention_sd	seed_ranks	rank_sd
PLT_CODE_POST	97	1682	gene:Os01g0377250	gene:Os01g0377250	1	15582008	15582712	1	0.0009198684711009264	0.000660432641540625	46,1937,225	1043.9401323830787
PLT_CODE_POST	98	1019	gene:Os01g0238375	gene:Os01g0238375	1	7660812	7661458	3	0.0009110523775840799	0.0003478852267154741	145,505,76	230.36275740666068
PLT_CODE_POST	99	135	gene:Os01g0116200	OsRLCK13	1	911735	914246	5	0.0008978052452827493	7.248383767466712e-05	153,45,148	60.96173663318109
PLT_CODE_POST	100	1911	gene:Os01g0536501	gene:Os01g0536501	1	19516756	19518873	6	0.0008971561716559032	0.00031130312745742604	161,375,83	151.1864191431669
PLT_CODE_POST	101	102	gene:Os01g0112600	gene:Os01g0112600	1	677029	677602	3	0.0008920961214850346	0.00036606106391509673	77,558,193	251.01195190667715
PLT_CODE_POST	102	1150	gene:Os01g0261000	gene:Os01g0261000	1	8786513	8786927	3	0.0008912738412618637	0.0006593489397590699	382,1313,35	660.864837416346
PLT_CODE_POST	103	1149	gene:Os01g0260950	gene:Os01g0260950	1	8783473	8785385	3	0.0008904864565314105	0.0006516612066734081	378,1296,37	651.1638298718175
PLT_CODE_POST	104	477	gene:Os01g0162500	gene:Os01g0162500	1	3259516	3262661	4	0.0008903326039823393	0.0002268745227529543	158,2,364	181.57459440498093
PLT_CODE_POST	105	1156	gene:Os01g0262000	gene:Os01g0262000	1	8835574	8837029	4	0.0008896574436221272	0.0006783055641116496	408,1398,34	704.8016269372066
PLT_CODE_POST	106	1976	gene:Os01g0554150	gene:Os01g0554150	1	20870047	20870923	5	0.0008882432787989577	0.00026739638913376437	108,442,126	187.8545536667486
PLT_CODE_POST	107	1516	gene:Os01g0335700	gene:Os01g0335700	1	13142060	13144941	23	0.0008877866591016451	0.0005257670268265464	65,1792,166	969.2442072735505
PLT_CODE_POST	108	1700	gene:Os01g0384300	OSJNBb0093M23.7	1	16086670	16088900	4	0.0008838065550662577	0.0002899401986339621	83,292,206	105.04443504219219
PLT_CODE_POST	109	1988	gene:Os01g0557100	gene:Os01g0557100	1	21056832	21058033	4	0.0008760518685448915	0.0003938346729842312	106,1289,99	685.0350356003698
PLT_CODE_POST	110	1109	gene:Os01g0253500	gene:Os01g0253500	1	8394453	8395607	2	0.0008754185885967066	0.00048750756162227373	71,1844,145	1002.9627776409917
PLT_CODE_POST	111	476	gene:Os01g0162400	gene:Os01g0162400	1	3257944	3258889	4	0.0008696990553289652	0.00022002084943143892	166,5,384	190.21303845951255
PLT_CODE_POST	112	1339	gene:Os01g0293501	gene:Os01g0293501	1	10691672	10692073	4	0.0008686607276710371	0.0002672788129173056	101,473,158	200.35718105423624
PLT_CODE_POST	113	977	gene:Os01g0233400	gene:Os01g0233400	1	7385895	7388164	3	0.0008676592454624673	0.00046865311290604186	69,1381,197	723.3698915492681
PLT_CODE_POST	114	475	gene:Os01g0162300	gene:Os01g0162300	1	3256822	3257901	4	0.0008627904850679139	0.00020813386479207432	167,9,383	187.74805813465377
PLT_CODE_POST	115	1581	gene:Os01g0352200	gene:Os01g0352200	1	14102045	14102764	5	0.0008594238315708935	0.00023150438323000488	141,353,124	127.58918449461146
PLT_CODE_POST	116	298	gene:Os01g0137550	gene:Os01g0137550	1	2015899	2018829	5	0.0008553823184532424	0.0003067427516044357	87,616,177	283.03768889201547
PLT_CODE_POST	117	1914	gene:Os01g0540400	gene:Os01g0540400	1	19855213	19856657	4	0.0008552262637143334	0.0004111564655725652	76,1014,204	508.64657015783894
PLT_CODE_POST	118	1913	gene:Os01g0540300	gene:Os01g0540300	1	19853580	19854168	4	0.0008552086558969071	0.0004137747099877228	75,1015,208	508.6809740233394
PLT_CODE_POST	119	1550	gene:Os01g0343500	gene:Os01g0343500	1	13582038	13584915	7	0.0008537307536850373	8.577338306465258e-05	125,74,201	63.90878917123476
PLT_CODE_POST	120	1687	gene:Os01g0379800	gene:Os01g0379800	1	15798713	15802130	6	0.0008531877829227597	0.0003727874335102249	98,1285,132	675.7136967680913
PLT_CODE_POST	121	1551	gene:Os01g0343780	gene:Os01g0343780	1	13584186	13584856	7	0.0008498754080695411	8.668609162927096e-05	127,85,202	59.270566050949775
PLT_CODE_POST	122	1362	gene:Os01g0299400	gene:Os01g0299400	1	10977198	10979778	3	0.0008433153270743787	0.00020642377736314915	202,216,116	54.147945482723536
PLT_CODE_POST	123	1761	gene:Os01g0505600	OsCML11	1	17581215	17582104	2	0.0008432193814466397	0.0004229051544332241	88,1737,134	939.0532466266224
PLT_CODE_POST	124	1612	gene:Os01g0358700	gene:Os01g0358700	1	14529887	14531604	10	0.0008407726030175885	0.00028669814327641655	100,648,169	298.46998732424225
PLT_CODE_POST	125	197	gene:Os01g0125500	gene:Os01g0125500	1	1395980	1396825	6	0.0008398919502117982	0.0003981308871566723	96,1587,133	850.3495359752561
PLT_CODE_POST	126	1018	gene:Os01g0238287	gene:Os01g0238287	1	7656089	7656431	2	0.0008380815270356834	0.0005334129313117514	66,1948,222	1044.456477472055
PLT_CODE_POST	127	1858	gene:Os01g0525100	gene:Os01g0525100	1	18780600	18781392	4	0.0008379308856092393	0.0002860168738525568	110,741,151	353.06798212242353
PLT_CODE_POST	128	299	gene:Os01g0137700	gene:Os01g0137700	1	2023879	2026177	5	0.0008365059620700777	0.0002887236230000875	95,618,190	278.60904507930104
PLT_CODE_POST	129	759	gene:Os01g0202601	gene:Os01g0202601	1	5645689	5646994	3	0.0008349393610842526	0.0007033730472633631	434,2011,38	1043.749171656358
PLT_CODE_POST	130	1154	gene:Os01g0261600	gene:Os01g0261600	1	8816863	8818318	3	0.0008348772923151652	0.00023009523391223538	282,149,111	89.79049689879956
PLT_CODE_POST	131	1052	gene:Os01g0243800	gene:Os01g0243800	1	7932090	7933689	4	0.00082578727354606	7.513556947377981e-05	152,112,196	42.01587001756995
PLT_CODE_POST	132	751	gene:Os01g0201400	OsRALF-3	1	5540631	5541520	4	0.0008250849011043707	0.0006945945511959514	581,1876,41	943.0314593550596
PLT_CODE_POST	133	1252	gene:Os01g0276500	gene:Os01g0276500	1	9684848	9689506	3	0.0008220458015178641	0.00017352599821807697	135,310,165	93.58596760910972
PLT_CODE_POST	134	1317	gene:Os01g0287900	gene:Os01g0287900	1	10366413	10366924	3	0.0008158525840068857	0.00014027060861170317	159,228,164	38.47510017314228
PLT_CODE_POST	135	1071	gene:Os01g0247700	SLAC	1	8132699	8135454	1	0.000808783263588945	0.0005498252716094047	67,2028,257	1081.5160655302352
PLT_CODE_POST	136	1088	gene:Os01g0249800	gene:Os01g0249800	1	8233016	8233871	4	0.0008083666034508497	0.00037490865259221786	187,1302,92	672.8484227521084
PLT_CODE_POST	137	706	gene:Os01g0195200	gene:Os01g0195200	1	5109949	5112457	8	0.0008068531654619923	0.00033623341336904973	171,1075,106	541.6644102517105
PLT_CODE_POST	138	719	gene:Os01g0197200	OsRH20	1	5247340	5251192	3	0.0008017696479024986	0.00038349619680669945	467,361,79	200.54259730374824
PLT_CODE_POST	139	1989	gene:Os01g0557200	gene:Os01g0557200	1	21062727	21063681	7	0.0008000738259094456	0.00027117000667022144	123,866,157	419.5008939203825
PLT_CODE_POST	140	614	gene:Os01g0181033	gene:Os01g0181033	1	4274611	4274976	3	0.0007970709508905808	0.00030269902583629564	94,697,263	311.0535859515742
PLT_CODE_POST	141	1376	gene:Os01g0301900	gene:Os01g0301900	1	11110199	11110480	2	0.000794203185553973	0.0004599281328847529	73,1628,308	838.2173544691934
PLT_CODE_POST	142	1083	gene:Os01g0249050	gene:Os01g0249050	1	8201959	8202513	4	0.0007920743470701078	0.00026991268169432715	186,778,129	359.3777028883864
PLT_CODE_POST	143	1046	gene:Os01g0243100	gene:Os01g0243100	1	7891541	7894719	3	0.0007913762819953263	0.00025483966314314915	362,7,367	206.41786098429887
PLT_CODE_POST	144	1139	gene:Os01g0258700	OsC3H6	1	8659413	8664796	3	0.0007901317828024427	0.00035996893656373396	85,1004,282	483.84811666472365
PLT_CODE_POST	145	1836	gene:Os01g0520500	gene:Os01g0520500	1	18530333	18531309	3	0.0007894536441502472	6.6896477695629e-05	180,58,314	128.04686642007292
PLT_CODE_POST	146	472	gene:Os01g0162001	gene:Os01g0162001	1	3243674	3244422	8	0.0007888502635372182	0.0002510074037867497	157,775,144	360.61382853869225
PLT_CODE_POST	147	473	gene:Os01g0162101	gene:Os01g0162101	1	3244945	3245443	8	0.0007873851379069189	0.0002468869979960356	150,769,152	356.8038676920417
PLT_CODE_POST	148	190	gene:Os01g0124401	RBBI3-3	1	1353705	1354767	8	0.0007856322141985098	0.00013933319355965637	148,277,212	64.50064599159711
PLT_CODE_POST	149	152	gene:Os01g0117650	gene:Os01g0117650	1	994955	997150	5	0.0007844570791348815	7.361032491254733e-05	183,150,216	33.0
PLT_CODE_POST	150	1023	gene:Os01g0238800	gene:Os01g0238800	1	7677180	7678862	3	0.0007831089897081256	9.462606567203694e-05	301,28,239	143.1165026589643
PLT_CODE_POST	151	151	gene:Os01g0117600	gene:Os01g0117600	1	994712	997262	5	0.0007822367479093373	7.029789782598949e-05	185,148,221	36.50114153466071
PLT_CODE_POST	152	311	gene:Os01g0139000	gene:Os01g0139000	1	2080112	2081303	4	0.0007805174100212753	0.00023895269257433324	114,593,241	248.15116360799118
PLT_CODE_POST	153	1549	gene:Os01g0343400	gene:Os01g0343400	1	13580715	13581665	8	0.000780252778592209	0.00010058954447844002	210,27,351	162.45307014642722
PLT_CODE_POST	154	1138	gene:Os01g0258600	DPL1	1	8657066	8658466	3	0.0007800057452792922	0.00036370065611440126	86,1099,295	534.8311259952372
PLT_CODE_POST	155	284	gene:Os01g0136502	gene:Os01g0136502	1	1966504	1967491	11	0.0007786678227906426	0.00010924588600165945	173,233,203	30.0
PLT_CODE_POST	156	1024	gene:Os01g0238850	gene:Os01g0238850	1	7677950	7678911	3	0.0007782427322429916	9.205383995710384e-05	305,30,240	143.7300710823359
PLT_CODE_POST	157	2016	gene:Os01g0561950	gene:Os01g0561950	1	21362091	21362898	15	0.0007714076588551203	0.00040713317681254286	84,1622,271	839.2073641240287
PLT_CODE_POST	158	1028	gene:Os01g0239150	gene:Os01g0239150	1	7712627	7717022	4	0.000770448260785391	0.0007378389035797874	1077,1992,40	976.6352099598566
PLT_CODE_POST	159	730	gene:Os01g0198702	gene:Os01g0198702	1	5361440	5362677	4	0.0007632529983917872	0.0002424924744385204	326,372,127	130.21904622596497
PLT_CODE_POST	160	1329	gene:Os01g0290700	OsABCB1	1	10515442	10516270	3	0.0007618460610198478	0.00010752854683698164	253,175,175	45.033320996790806
PLT_CODE_POST	161	1186	gene:Os01g0266800	gene:Os01g0266800	1	9133740	9140430	4	0.0007590192253701389	0.00026860032020491426	258,728,125	316.80646037183857
PLT_CODE_POST	162	1923	gene:Os01g0543400	gene:Os01g0543400	1	20101102	20103606	7	0.000757453633317103	0.0002928241507372712	118,1179,207	588.5612400874979
PLT_CODE_POST	163	304	gene:Os01g0138300	P0443D08.38-1	1	2048717	2052514	9	0.0007566317217424512	0.00012748543914293105	197,336,192	81.7333061446393
PLT_CODE_POST	164	302	gene:Os01g0138100	gene:Os01g0138100	1	2046146	2053048	14	0.0007541942371365925	8.684268400711972e-05	184,212,256	36.29508690350987
PLT_CODE_POST	165	1123	gene:Os01g0255000	gene:Os01g0255000	1	8486578	8489618	3	0.0007512467176032563	0.00020072682345641677	129,598,248	243.79704674175198
PLT_CODE_POST	166	2011	gene:Os01g0559825	gene:Os01g0559825	1	21261706	21262137	4	0.0007492548320442438	0.00023469572147978787	190,863,159	397.8077425088657
PLT_CODE_POST	167	1192	gene:Os01g0267800	OsRLCK29	1	9192164	9193439	4	0.0007481795037165284	0.00022729998581609364	216,746,155	325.0389720223304
PLT_CODE_POST	168	1146	gene:Os01g0260500	gene:Os01g0260500	1	8747124	8753486	4	0.0007474872788103918	0.00017473195777445658	179,569,194	220.96379793984352
PLT_CODE_POST	169	1793	gene:Os01g0511700	gene:Os01g0511700	1	18022167	18023518	3	0.0007470125565305352	9.780706824892478e-05	169,166,334	96.1405221537724
PLT_CODE_POST	170	198	gene:Os01g0125550	gene:Os01g0125550	1	1401419	1403419	8	0.0007434273138642311	0.00030566754231121403	113,1335,236	672.8315787277922
PLT_CODE_POST	171	1910	gene:Os01g0536466	OSJNBa0086A10.25	1	19509834	19510988	4	0.0007430606444055835	0.00010620244973035608	239,34,407	186.80560305658213
PLT_CODE_POST	172	1100	gene:Os01g0252400	gene:Os01g0252400	1	8339174	8339709	2	0.0007428786678550144	0.00028608164803740384	128,1350,183	690.1929681859511
PLT_CODE_POST	173	1045	gene:Os01g0243000	gene:Os01g0243000	1	7880003	7882578	4	0.0007422307583813866	0.0001688846333967421	320,20,430	212.21058723196006
PLT_CODE_POST	174	185	gene:Os01g0123800	gene:Os01g0123800	1	1335864	1337407	4	0.0007420149243747195	9.225977918579535e-05	250,40,376	169.74097914175
PLT_CODE_POST	175	1099	gene:Os01g0252300	gene:Os01g0252300	1	8339050	8339456	2	0.0007416859055714061	0.00028526746485674	133,1357,180	693.5072698489421
PLT_CODE_POST	176	1041	gene:Os01g0242500	gene:Os01g0242500	1	7857828	7860061	3	0.0007414264934292684	0.0003837903247420149	734,1,508	375.3695956431918
PLT_CODE_POST	177	1081	gene:Os01g0248850	gene:Os01g0248850	1	8193566	8194125	5	0.0007413490869415303	0.0005553823644769675	587,1888,58	941.7485510120699
PLT_CODE_POST	178	285	gene:Os01g0136600	gene:Os01g0136600	1	1970071	1970782	14	0.000739162457951655	9.075816864442067e-05	198,270,242	36.29508690350986
PLT_CODE_POST	179	1080	gene:Os01g0248800	gene:Os01g0248800	1	8193455	8194256	5	0.000739102348840485	0.0005480214695670836	575,1886,60	941.4724283447356
PLT_CODE_POST	180	49	gene:Os01g0105900	gene:Os01g0105900	1	309520	313170	13	0.0007288152119144797	0.00010436480985893945	177,235,339	82.08126054912493
PLT_CODE_POST	181	1835	gene:Os01g0520340	gene:Os01g0520340	1	18527781	18531782	4	0.0007283434194202224	0.0001391958625694233	182,79,520	230.69966045344177
PLT_CODE_POST	182	1850	gene:Os01g0523401	gene:Os01g0523401	1	18687833	18688211	18	0.0007268887032599499	0.00035510053944007877	103,1720,275	888.0970292334804
PLT_CODE_POST	183	1125	gene:Os01g0255700	gene:Os01g0255700	1	8523748	8525716	3	0.0007266182801686227	0.0003067399051753876	107,1125,347	532.1666405679084
PLT_CODE_POST	184	1030	gene:Os01g0239300	gene:Os01g0239300	1	7724314	7725532	6	0.0007265087139482299	2.130834900381143e-05	245,147,274	66.55073252789934
PLT_CODE_POST	185	181	gene:Os01g0122000	OsPR5	1	1249881	1251421	2	0.0007261000379609565	0.0004888756738535034	79,2016,419	1034.2451353523497
PLT_CODE_POST	186	296	gene:Os01g0137300	gene:Os01g0137300	1	2000724	2003913	6	0.000726062135072425	0.0002758266620434629	211,1270,149	630.0748632768438
PLT_CODE_POST	187	301	gene:Os01g0138000	gene:Os01g0138000	1	2042088	2042762	9	0.0007253945611106852	0.00012896335303518936	181,418,267	119.97638656557936
PLT_CODE_POST	188	1838	gene:Os01g0521200	gene:Os01g0521200	1	18584847	18587837	4	0.0007237226042586068	0.00016411705301064422	208,617,195	239.97708223911715
PLT_CODE_POST	189	1559	gene:Os01g0347300	gene:Os01g0347300	1	13815140	13817056	6	0.0007233512587845325	0.0001998423053092108	144,698,280	288.71439174381317
PLT_CODE_POST	190	689	gene:Os01g0192300	OsMYB1R1	1	4971466	4973555	4	0.0007214385259430856	0.000328698110824086	369,1026,113	470.9483340381759
PLT_CODE_POST	191	1040	gene:Os01g0242400	gene:Os01g0242400	1	7856373	7857611	3	0.0007194852514658123	0.0003463637475297663	716,4,521	367.93522980727647
PLT_CODE_POST	192	1111	gene:Os01g0253800	gene:Os01g0253800	1	8401548	8402325	3	0.0007191929034888744	0.00020836258801777124	137,742,306	312.16502046193455
PLT_CODE_POST	193	1126	gene:Os01g0256300	gene:Os01g0256300	1	8535675	8537264	6	0.0007174453736903766	0.00026696315642704867	139,1348,218	676.3655323368669
PLT_CODE_POST	194	182	gene:Os01g0122200	gene:Os01g0122200	1	1254028	1255635	2	0.0007161719064849118	0.0003935307463718896	91,1861,354	955.0844639786229
PLT_CODE_POST	195	183	gene:Os01g0122367	gene:Os01g0122367	1	1254331	1255339	2	0.0007149955490604043	0.00039555009700243136	90,1867,358	958.0043493290276
PLT_CODE_POST	196	567	gene:Os01g0175850	gene:Os01g0175850	1	3914804	3916283	3	0.0007148686175545057	0.0001833450448955226	138,302,485	173.58667383567592
PLT_CODE_POST	197	1990	gene:Os01g0557400	OsFbox018	1	21068507	21070184	14	0.0007141636936770132	0.00029591835533691435	132,1610,205	833.0504186422332
PLT_CODE_POST	198	758	gene:Os01g0202500	OsBBX1	1	5639835	5641475	4	0.0007130621039929489	0.0004003167105803494	366,1690,97	852.7393114741066
PLT_CODE_POST	199	1134	gene:Os01g0257400	OsC3H5	1	8593792	8599448	2	0.0007129944181845834	0.00037729741901848816	105,1971,261	1035.244898562654
PLT_CODE_POST	200	1411	gene:Os01g0308600	gene:Os01g0308600	1	11544302	11545430	5	0.000710416721024861	0.000161278804213196	163,556,316	198.0984603675657
SDHT_CODE	1	471	gene:Os01g0161000	gene:Os01g0161000	1	3201220	3204252	1	0.0032298884664972625	0.0008296313580745846	1,1,1	0.0
SDHT_CODE	2	953	gene:Os01g0229800	gene:Os01g0229800	1	7186356	7186820	1	0.0018034735694527626	0.0006347861369267713	2,10,17	7.505553499465135
SDHT_CODE	3	710	gene:Os01g0195700	OsbHLH027	1	5148879	5149201	2	0.0018000664422288537	0.00026051423331369545	26,2,3	13.576941236277534
SDHT_CODE	4	1925	gene:Os01g0543800	gene:Os01g0543800	1	20124383	20126778	3	0.0016724315161506336	0.0003915173518179479	6,5,27	12.423096769056148
SDHT_CODE	5	1924	gene:Os01g0543600	gene:Os01g0543600	1	20124194	20126848	3	0.001667165740703543	0.0003898759328382241	5,6,26	11.846237095944574
SDHT_CODE	6	709	gene:Os01g0195500	gene:Os01g0195500	1	5138518	5140925	4	0.0016232816269621253	0.00031460233074989826	12,13,13	0.5773502691896257
SDHT_CODE	7	2019	gene:Os01g0563500	gene:Os01g0563500	1	21447489	21450077	1	0.001593617528366546	0.0004561394944629561	3,22,22	10.969655114602888
SDHT_CODE	8	2018	gene:Os01g0563700	gene:Os01g0563700	1	21444283	21449074	1	0.0015848745048666994	0.00046112901471262485	4,27,21	11.930353445448855
SDHT_CODE	9	1518	gene:Os01g0337160	gene:Os01g0337160	1	13198486	13199578	7	0.001561265477600197	0.0005047751063956373	11,3,75	39.46306289852998
SDHT_CODE	10	1519	gene:Os01g0337180	gene:Os01g0337180	1	13198639	13199062	7	0.0015599022153764963	0.0005012019904305067	9,4,73	38.47510017314228
SDHT_CODE	11	480	gene:Os01g0163450	gene:Os01g0163450	1	3291241	3293494	4	0.0015541482328747709	0.0001987073436493322	16,7,19	6.244997998398398
SDHT_CODE	12	1143	gene:Os01g0259900	SAD1L	1	8718704	8720961	2	0.0015449416047583024	0.00043735428774373285	10,48,11	21.656407827707714
SDHT_CODE	13	711	gene:Os01g0195801	OsbHLH027	1	5149335	5150341	4	0.001521436342348655	0.00015179080212527599	18,8,20	6.429100507328636
SDHT_CODE	14	1584	gene:Os01g0353600	gene:Os01g0353600	1	14171226	14175788	3	0.001490744180046022	0.00034035081394949136	15,15,37	12.701705922171765
SDHT_CODE	15	1614	gene:Os01g0358900	gene:Os01g0358900	1	14545123	14545507	3	0.001435824204236269	0.00029427030452350246	32,43,6	19.0
SDHT_CODE	16	1613	gene:Os01g0358800	gene:Os01g0358800	1	14544114	14544749	3	0.0014343377357969682	0.0002998937316600723	33,45,5	20.526405757787536
SDHT_CODE	17	2020	gene:Os01g0564950	gene:Os01g0564950	1	21603411	21604622	1	0.0014306548982858658	0.0005340272856188741	7,62,40	27.682726262659415
SDHT_CODE	18	1666	gene:Os01g0373200	gene:Os01g0373200	1	15382985	15385243	1	0.0014206339449932177	0.00043484722796710985	14,39,41	15.044378795195676
SDHT_CODE	19	1517	gene:Os01g0336300	gene:Os01g0336300	1	13170797	13171929	3	0.0014094952493906021	0.000486801490568251	13,61,39	24.027761721253466
SDHT_CODE	20	894	gene:Os01g0222900	gene:Os01g0222900	1	6715521	6716305	7	0.0013987562463929255	0.00016894043607215814	40,26,8	16.041612554021288
SDHT_CODE	21	1050	gene:Os01g0243600	gene:Os01g0243600	1	7926858	7927564	2	0.0013970677585651476	0.000276583531325406	69,9,7	35.23256069793017
SDHT_CODE	22	1318	gene:Os01g0288200	gene:Os01g0288200	1	10369936	10370578	2	0.0013873966721196969	4.595856483441872e-05	35,12,24	11.50362261782493
SDHT_CODE	23	468	gene:Os01g0160200	gene:Os01g0160200	1	3143601	3146812	1	0.0013804014306515455	0.0005657378660695613	8,49,72	32.41913015489465
SDHT_CODE	24	1691	gene:Os01g0382400	OsPR1#012	1	15958748	15959497	2	0.001355539037225147	9.425636992691255e-06	41,14,23	13.74772708486752
SDHT_CODE	25	1641	gene:Os01g0368900	OsGRX4	1	15124631	15125396	1	0.0013423068448901176	0.00026707490665226044	21,25,51	16.289055630494154
SDHT_CODE	26	1640	gene:Os01g0368700	gene:Os01g0368700	1	15118693	15119756	1	0.001338577092004319	0.0002569835319185656	22,24,53	17.349351572897472
SDHT_CODE	27	893	gene:Os01g0222800	gene:Os01g0222800	1	6713909	6714986	7	0.0013114491788049538	0.0002020092080059561	50,36,12	19.2180470738661
SDHT_CODE	28	1232	gene:Os01g0273900	gene:Os01g0273900	1	9495603	9502985	3	0.001307511314128836	0.00015252507438789055	30,35,31	2.6457513110645907
SDHT_CODE	29	1231	gene:Os01g0273850	gene:Os01g0273850	1	9492587	9492992	3	0.0012995172680045168	0.00017019939288477395	29,44,29	8.660254037844387
SDHT_CODE	30	1707	gene:Os01g0386600	gene:Os01g0386600	1	16227573	16227890	2	0.001271684964497884	0.000189471674129832	31,53,33	12.165525060596439
SDHT_CODE	31	1706	gene:Os01g0386500	OsRNAG	1	16224955	16226730	2	0.001269403922682007	0.00018745521311197758	34,54,32	12.165525060596439
SDHT_CODE	32	2017	gene:Os01g0562400	OsFKBP57	1	21381884	21389642	3	0.0012636682949960232	0.00036480122971960184	20,47,74	27.0
SDHT_CODE	33	1462	gene:Os01g0320400	gene:Os01g0320400	1	12203402	12204078	7	0.0012568346767996748	0.00030836036250144215	24,65,48	20.5993527406405
SDHT_CODE	34	1159	gene:Os01g0262600	OsGT1	1	8885632	8892462	1	0.0012540904960284631	8.933809408189778e-05	51,33,25	13.316656236958785
SDHT_CODE	35	1693	gene:Os01g0382500	gene:Os01g0382500	1	15966105	15967644	2	0.0012501212186180055	0.00028264957660848237	100,23,14	47.26873526268006
SDHT_CODE	36	297	gene:Os01g0137500	OsRLCK22	1	2014791	2018248	4	0.0012379757439096768	0.00021995638221886514	42,11,81	35.07610772781572
SDHT_CODE	37	1253	gene:Os01g0276600	OsSTA11	1	9690348	9692094	1	0.0012276512958730261	0.0002835200444043018	27,32,86	32.715949219506584
SDHT_CODE	38	208	gene:Os01g0126600	OsFDML2	1	1446849	1450473	2	0.0012268891247610252	0.00030655062524766056	99,37,9	46.057934531775665
SDHT_CODE	39	1695	gene:Os01g0382900	gene:Os01g0382900	1	15992759	15996844	2	0.0012214455831175048	0.00012054945499467624	72,21,30	27.2213151776324
SDHT_CODE	40	207	gene:Os01g0126401	gene:Os01g0126401	1	1445541	1449450	2	0.0012212688258538644	0.00030821053075435394	102,38,10	47.15930449020638
SDHT_CODE	41	1144	gene:Os01g0260000	gene:Os01g0260000	1	8733343	8734486	2	0.0012162536925946672	0.00019922156802814012	62,55,18	23.643180835073778
SDHT_CODE	42	1042	gene:Os01g0242600	OsNTMC2T6.1	1	7862065	7867775	1	0.0012006832209105294	0.0002857645510050494	28,51,82	27.098585448936873
SDHT_CODE	43	747	gene:Os01g0201100	gene:Os01g0201100	1	5507567	5509494	2	0.0011970221530646086	0.0008635935734291587	841,63,2	467.78306938152434
SDHT_CODE	44	1975	gene:Os01g0553400	OsFbox017	1	20805805	20810162	1	0.001191939498918752	0.0002236511363377624	36,76,43	21.361959960016154
SDHT_CODE	45	1463	gene:Os01g0320700	gene:Os01g0320700	1	12214028	12214637	4	0.0011782275202373664	0.00038519531792340474	23,74,111	44.185216230469365
SDHT_CODE	46	1585	gene:Os01g0353900	gene:Os01g0353900	1	14197332	14199513	1	0.0011686789415155847	0.0005102188351829031	17,78,172	78.08328886515987
SDHT_CODE	47	1412	gene:Os01g0308700	gene:Os01g0308700	1	11549976	11550801	4	0.0011500826221890748	0.0001639459686353234	47,29,87	29.687258770949757
SDHT_CODE	48	1560	gene:Os01g0347500	gene:Os01g0347500	1	13838790	13839085	11	0.0011416837417831023	0.00047826699521050036	19,163,96	72.05784713224045
SDHT_CODE	49	1637	gene:Os01g0367100	PHD1	1	14993204	14998103	1	0.0011316920863464475	0.0001225972120254089	48,52,70	11.71893055416463
SDHT_CODE	50	724	gene:Os01g0197700	Gn1a	1	5270449	5275585	2	0.0011272103680918615	0.0006826685172332002	385,90,4	199.82575743215222
SDHT_CODE	51	1697	gene:Os01g0383100	OsEXO70FX7	1	16000688	16003329	2	0.0011266979854553938	7.669335475406279e-05	52,56,56	2.309401076758503
SDHT_CODE	52	1516	gene:Os01g0335700	gene:Os01g0335700	1	13142060	13144941	23	0.0011226431427833934	0.0002160783986434452	46,28,122	49.89321931218042
SDHT_CODE	53	1129	gene:Os01g0256600	gene:Os01g0256600	1	8555289	8557146	1	0.0011219305451959372	0.0002455498418480435	39,64,91	26.00640946638604
SDHT_CODE	54	1086	gene:Os01g0249300	P0434D08.2-1	1	8212469	8215133	2	0.0011173676854620378	0.00013502004478903334	49,70,60	10.503967504392486
SDHT_CODE	55	1561	gene:Os01g0347600	gene:Os01g0347600	1	13842272	13843744	14	0.0011164434448195	0.00040041035179312975	25,131,113	56.7215420570821
SDHT_CODE	56	1639	gene:Os01g0367500	gene:Os01g0367500	1	15027748	15032264	3	0.001115542370826006	0.00026112007727741395	38,118,66	40.59556626036888
SDHT_CODE	57	1115	gene:Os01g0254200	gene:Os01g0254200	1	8444463	8447053	3	0.0011081590976876516	0.00017539521289460037	61,105,36	34.93326972004386
SDHT_CODE	58	118	gene:Os01g0114100	OsRLCK5	1	767181	769673	1	0.0011002105893567204	0.00027331908147931023	53,20,173	80.51707893360265
SDHT_CODE	59	120	gene:Os01g0114300	OsRLCK6	1	770332	773829	1	0.0010972385255930324	0.0002758496618571712	56,19,176	82.07516879868925
SDHT_CODE	60	119	gene:Os01g0114200	gene:Os01g0114200	1	770284	774374	1	0.0010930966042603056	0.00028006700352730714	57,17,179	84.38799282678391
SDHT_CODE	61	121	gene:Os01g0114400	OsRLCK7	1	774727	775743	1	0.0010884745279327035	0.0002865396052732742	58,16,184	87.42997197757758
SDHT_CODE	62	1254	gene:Os01g0276700	gene:Os01g0276700	1	9694027	9699817	2	0.001087445338877539	0.00019100356220729623	105,66,28	38.501082235871415
SDHT_CODE	63	224	gene:Os01g0128300	MHZ4	1	1569644	1570940	5	0.0010873871312166254	8.922870308361994e-05	84,31,62	26.627053911388696
SDHT_CODE	64	122	gene:Os01g0114402	gene:Os01g0114402	1	774848	779158	1	0.0010817177438487609	0.0002835548449633142	59,18,192	90.9633625880955
SDHT_CODE	65	1089	gene:Os01g0249900	gene:Os01g0249900	1	8234625	8235833	3	0.0010815827020754416	7.767472010742825e-05	70,73,49	13.076696830622021
